invoice_id,vendor_id,vendor_name,employee_id,employee_name,dept_id,dept_name,trx_date,amount,currency,payment_method,description
INV-000207,22,"Watts, Robinson and Nguyen",16,Sharon Cochran,3,Marketing,2024-01-21,3026.44,USD,Check,West source fact explain research get.
INV-000208,44,Allen-Allen,38,Deborah Figueroa,5,Marketing,2024-12-26,5030.18,USD,ACH,Pretty section degree still even no.
INV-000209,9,Garcia-James,71,Richard Rodriguez,7,HR,2024-08-20,4787.04,USD,ACH,Case past only drug prove.
INV-000210,49,Hickman Ltd,10,April Frost,1,Engineering,2024-11-01,2300.0,USD,ACH,Difficult do beyond form line race case.
INV-000211,37,Smith-Bowen,27,David Douglas Jr.,5,Finance,2024-03-25,5371.23,USD,Credit Card,Within citizen present thing little practice sense.
INV-000212,33,"Ferrell, Rice and Maddox",8,Kenneth Scott,4,Operations,2024-01-29,4460.37,USD,Wire,Fly position traditional become off.
INV-000213,47,Anderson Group,6,Richard Henson,3,Operations,2024-05-10,227.49,USD,Credit Card,School sure also TV individual study value.
INV-000214,35,"Dyer, Potter and Mack",24,Kathy Rivas,2,Legal,2024-02-05,9941.3,USD,Check,Young however many.
INV-000215,24,Morales-Jones,11,Courtney Gonzalez,6,Legal,2024-07-14,9928.64,USD,ACH,Theory across nothing blue work.
INV-000216,42,George Group,94,Steve Sanchez,7,Engineering,2024-03-01,8604.26,USD,Credit Card,Lawyer political modern threat care.
INV-000217,20,"Reid, Ferguson and Sanchez",59,John Whitehead,2,Sales,2024-10-05,4635.41,USD,ACH,Life cover both class learn either control.
INV-000218,47,Anderson Group,3,Kelly Donovan,2,Engineering,2024-01-17,7657.24,USD,Credit Card,So nothing serious compare task today.
INV-000219,39,Harrell LLC,6,Cameron Parker,4,Marketing,2024-11-02,345.43,USD,ACH,Middle beautiful protect continue cell food.
INV-000220,49,Hickman Ltd,94,Michelle Harmon,3,HR,2024-01-29,8638.67,USD,Wire,According himself land environment form.
INV-000221,16,Galloway-Wyatt,36,Richard Aguirre,5,HR,2024-03-14,3024.63,USD,ACH,Reveal activity president realize artist brother fill if.
INV-000222,41,Ryan PLC,86,Jessica Smith,7,HR,2024-10-11,6790.71,USD,Wire,Type thousand show real police wait happen.
INV-000223,45,"Arroyo, Miller and Tucker",31,Steve Sanchez,3,Legal,2024-03-17,4169.08,USD,ACH,Despite card check security paper.
INV-000224,30,"Snyder, Campos and Callahan",50,Mike Allen,3,Marketing,2024-10-14,9148.26,USD,Wire,Reduce tree serious soon stay seven.
INV-000225,42,George Group,35,Jessica Smith,6,HR,2024-08-18,3700.0,USD,Credit Card,Their bank land region back nor article natural.
INV-000226,5,"Guzman, Hoffman and Baldwin",43,Lisa Archer,1,Marketing,2024-10-27,1889.75,USD,ACH,Dark Mr clearly take kind quite response.
INV-000227,48,"Martin, Rose and Obrien",51,Kelly Donovan,5,Sales,2024-09-02,1181.99,USD,Wire,Before member speak law message lead around.
INV-000228,25,"Walter, Edwards and Rios",64,Sharon Cochran,1,Legal,2024-11-28,4667.84,USD,Check,Pull final against effort able design authority.
INV-000229,49,Hickman Ltd,29,Amber Wright,2,Engineering,2024-04-14,8398.91,USD,Wire,General as yes various attorney value.
INV-000230,36,Rodriguez-Graham,30,Jessica Smith,5,Legal,2024-10-23,9348.23,USD,ACH,Expert conference career.
INV-000231,32,Carlson-Cruz,93,Mary Marshall,6,Finance,2024-12-16,5510.92,USD,Check,Hear through large true help bag.
INV-000232,11,Blair PLC,70,Mary Marshall,1,HR,2024-06-29,7330.39,USD,Credit Card,Card team budget year hotel camera without.
INV-000233,5,"Guzman, Hoffman and Baldwin",30,Brent Jordan,6,Marketing,2024-01-06,9452.43,USD,Credit Card,Series without leg.
INV-000234,14,"Mcclure, Ward and Lee",53,Danny Morgan,1,HR,2024-01-28,76.08,USD,Wire,Interest here discover leave choice country themselves.
INV-000235,35,"Dyer, Potter and Mack",23,Donald Wright,1,HR,2024-01-09,9775.02,USD,ACH,Allow produce past view.
INV-000236,16,Galloway-Wyatt,11,Deborah Figueroa,4,Finance,2024-09-26,1927.4,USD,ACH,Drive attack order.
INV-000237,45,"Arroyo, Miller and Tucker",5,Gerald Hensley,4,Finance,2024-12-16,5000.0,USD,Check,Our reflect any scientist I doctor describe.
INV-000238,36,Rodriguez-Graham,43,April Frost,7,Engineering,2024-01-13,4200.0,USD,Credit Card,Cell year doctor trouble.
INV-000239,15,Williams and Sons,36,Jeffrey Chandler,5,Operations,2024-12-20,53.64,USD,Credit Card,Five our pull fly few century produce.
INV-000240,12,Dudley Group,92,Sandra Aguilar,1,Sales,2024-01-14,9288.38,USD,ACH,Including every news option same.
INV-000241,37,Smith-Bowen,95,Carol Tucker,7,Operations,2024-07-18,2412.32,USD,Credit Card,Personal interview many win.
INV-000242,33,"Ferrell, Rice and Maddox",78,Kathy Rivas,5,HR,2024-01-27,7457.11,USD,Check,Skill five indicate chance heavy senior.
INV-000243,50,"Harris, Collins and Carney",46,Larry Dixon,4,Finance,2024-11-20,3270.5,USD,ACH,Drive different tax certain leg arm include.
INV-000244,44,Allen-Allen,11,Zachary Ferrell,2,Finance,2024-01-20,5862.89,USD,ACH,Newspaper care drug data position two.
INV-000245,48,"Martin, Rose and Obrien",35,Donald Wright,2,Engineering,2024-07-03,1600.0,USD,ACH,Begin right couple environmental purpose owner.
INV-000246,28,"Hoffman, Baker and Richards",77,Michelle Evans,7,Sales,2024-10-11,500.0,USD,Check,Could seven right next.
INV-000247,1,"Rodriguez, Figueroa and Sanchez",32,Michelle Harmon,5,Marketing,2024-07-17,2925.56,USD,Check,Decade trade field training deep couple scientist.
INV-000248,11,Blair PLC,39,Shannon Walker,7,Engineering,2024-06-03,900.0,USD,Wire,Trial receive region however dream focus executive.
INV-000249,17,James Group,18,Lisa Archer,1,Finance,2024-11-16,9442.78,USD,Wire,Move grow end mention market better wonder.
INV-000250,40,"Romero, Gonzalez and Brooks",84,Michelle Evans,2,Sales,2024-06-17,3805.1,USD,Wire,Seven floor data fine animal ten scientist.
INV-000251,39,Harrell LLC,41,Christopher Bass,6,Operations,2024-04-12,9473.32,USD,Check,End various often.
INV-000252,37,Smith-Bowen,15,April Frost,2,HR,2024-06-15,7821.92,USD,ACH,Far cultural discover now early nearly.
INV-000253,44,Allen-Allen,57,Christopher Bass,7,Operations,2024-01-14,7678.5,USD,Credit Card,Either start whom politics make collection.
INV-000254,27,Baker and Sons,92,Richard Henson,7,Finance,2024-03-12,6733.05,USD,Credit Card,College result major true my politics.
INV-000255,29,"Ross, Robinson and Bright",89,Christine Wright,5,Engineering,2024-09-02,9907.1,USD,Wire,Model stuff avoid stand.
INV-000256,45,"Arroyo, Miller and Tucker",32,Rebecca Jackson,6,Sales,2024-10-01,8956.06,USD,ACH,Share include successful.
INV-000257,42,George Group,97,Denise Jacobs,7,Finance,2024-10-15,6130.65,USD,Credit Card,Attack character despite lay art.
INV-000258,1,"Rodriguez, Figueroa and Sanchez",74,Steve Sanchez,4,Sales,2024-04-23,995.08,USD,Check,Tree process administration mother in admit reveal movie.
INV-000259,30,"Snyder, Campos and Callahan",62,Donald Wright,3,Finance,2024-10-28,7725.7,USD,Credit Card,Admit spend purpose south travel.
INV-000260,8,"Henderson, Ramirez and Lewis",67,Shannon Walker,3,Finance,2024-03-13,8314.86,USD,Credit Card,Truth modern drive people.
INV-000261,29,"Ross, Robinson and Bright",15,Crystal Robinson,7,Sales,2024-08-19,7222.72,USD,Credit Card,Spring environment however health image.
INV-000262,44,Allen-Allen,55,Sharon Cochran,2,Legal,2024-05-04,8002.5,USD,Check,During recently feel stock ball yard practice.
INV-000263,41,Ryan PLC,26,Sierra Johnson,5,Finance,2024-11-23,1852.67,USD,Check,Behavior here need.
INV-000264,1,"Rodriguez, Figueroa and Sanchez",74,Donald Wright,7,Legal,2024-04-15,7050.31,USD,ACH,Pm reflect bar suddenly.
INV-000265,24,Morales-Jones,82,Matthew Mcmillan,5,Finance,2024-08-22,3266.59,USD,Check,Not teach believe month amount deep.
INV-000266,38,"Baker, Mason and White",91,Lisa Archer,5,HR,2024-06-29,1151.18,USD,Credit Card,Little another avoid understand tonight nor allow.
INV-000267,44,Allen-Allen,50,Christine Wright,5,Marketing,2024-03-01,1900.0,USD,Check,Administration debate certain star start up.
INV-000268,28,"Hoffman, Baker and Richards",23,Kenneth Scott,2,Finance,2024-11-21,1865.68,USD,Wire,Class drive strong home to.
INV-000269,9,Garcia-James,63,Carol Tucker,2,Legal,2024-08-18,1879.11,USD,Check,Himself science so ready bad seat.
INV-000270,36,Rodriguez-Graham,57,Julia Torres,2,Engineering,2024-09-10,5059.33,USD,Credit Card,Approach join stuff future shoulder western.
INV-000271,49,Hickman Ltd,59,April Frost,6,Legal,2024-01-17,2213.09,USD,Check,Why for plant situation late direction.
INV-000272,36,Rodriguez-Graham,47,Jeffrey Chandler,7,Legal,2024-10-20,5112.95,USD,Credit Card,Wait it quickly produce beat peace something.
INV-000273,49,Hickman Ltd,84,Victoria Larson,2,Sales,2024-10-06,7192.61,USD,Credit Card,Bank child Republican plant.
INV-000274,29,"Ross, Robinson and Bright",31,Angela Lopez,7,Operations,2024-02-14,2635.52,USD,Wire,First blood accept final growth especially.
INV-000275,46,Spence PLC,8,April Frost,3,HR,2024-08-07,1100.0,USD,Wire,Beautiful issue news mention.
INV-000276,39,Harrell LLC,66,Robert Potter,7,Engineering,2024-06-14,5392.3,USD,ACH,Ago government behavior our.
INV-000277,49,Hickman Ltd,17,Mike Allen,2,Operations,2024-01-31,7859.05,USD,Wire,Tell activity including single right nice.
INV-000278,16,Galloway-Wyatt,49,Sierra Johnson,1,Operations,2024-12-12,3200.0,USD,Credit Card,Occur college herself catch feeling.
INV-000279,26,Wilkerson-Day,63,Brian Rodriguez,5,Engineering,2024-05-22,5160.98,USD,Credit Card,Certainly cold every feel site guess want.
INV-000280,47,Anderson Group,69,Sandra Aguilar,2,Finance,2024-11-21,9721.78,USD,ACH,Many pattern leader career according how success here.
INV-000281,32,Carlson-Cruz,63,Christina Walters,6,Legal,2024-05-25,2692.68,USD,Credit Card,Key issue statement prepare organization feel.
INV-000282,3,"Mcclain, Miller and Henderson",26,David Alvarez,2,Operations,2024-01-13,96.94,USD,Wire,Water cut fire who why fact reason make.
INV-000283,11,Blair PLC,84,Whitney Peters,1,Finance,2024-01-21,8745.49,USD,Wire,Site for exactly skill half usually customer.
INV-000284,47,Anderson Group,10,Tracy House,5,Marketing,2024-04-29,600.0,USD,Check,Conference should agree road wall decide something.
INV-000285,1,"Rodriguez, Figueroa and Sanchez",17,Shannon Walker,1,Marketing,2024-06-24,90.55,USD,Check,Standard somebody important material.
INV-000286,6,"Gardner, Robinson and Lawrence",49,Stephanie Manning,7,Legal,2024-02-22,7310.33,USD,ACH,Drug probably resource smile available.
INV-000287,42,George Group,45,Patricia Rodriguez,2,Operations,2024-01-06,9929.47,USD,ACH,Look husband media turn reality myself so growth.
INV-000288,27,Baker and Sons,76,Christopher Rubio,4,Sales,2024-08-14,600.0,USD,Check,Order trial body eat professor coach partner.
INV-000289,21,Gray-Mayo,78,Shirley Suarez,7,Operations,2024-05-06,2800.0,USD,Credit Card,Worker quality hundred sell whole involve action.
INV-000290,43,Rodriguez LLC,38,Mary Marshall,1,Legal,2024-04-15,8759.51,USD,ACH,Develop section newspaper reach determine.
INV-000291,32,Carlson-Cruz,2,Aaron Wise,3,Marketing,2024-05-03,3865.0,USD,Check,Hospital sign open matter general agency.
INV-000292,37,Smith-Bowen,99,John Daniel,1,HR,2024-10-06,4214.43,USD,Credit Card,Far turn beat story.
INV-000293,1,"Rodriguez, Figueroa and Sanchez",37,Elizabeth Kelley,6,HR,2024-01-21,2629.23,USD,Check,Give gas six miss.
INV-000294,28,"Hoffman, Baker and Richards",11,Aimee Montoya,1,HR,2024-02-12,7021.09,USD,ACH,Live just recent five feel special.
INV-000295,10,Abbott-Munoz,83,Brent Jordan,3,Operations,2024-07-19,5368.54,USD,Check,Against gas body son.
INV-000296,47,Anderson Group,79,Jason Powell,1,Sales,2024-01-07,9534.75,USD,ACH,Might necessary former interview left.
INV-000297,8,"Henderson, Ramirez and Lewis",67,William Herrera,7,Legal,2024-03-11,136.52,USD,Wire,Picture control price how scene third.
INV-000298,11,Blair PLC,55,Zachary Ferrell,5,Engineering,2024-05-17,4500.0,USD,Wire,Or home relate day sell speak artist.
INV-000299,46,Spence PLC,73,Whitney Peters,3,Marketing,2024-01-28,9750.76,USD,Wire,Son Mr hand culture.
INV-000300,50,"Harris, Collins and Carney",2,Mike Allen,1,Finance,2024-10-20,92.08,USD,Wire,Energy television month police.
INV-000301,25,"Walter, Edwards and Rios",92,Amber Wright,6,Finance,2024-04-01,9203.06,USD,ACH,Home hotel box goal leader common purpose song.
INV-000302,21,Gray-Mayo,7,Brittney Phillips,2,Legal,2024-06-12,1900.0,USD,Credit Card,Opportunity public finish draw bring health center home.
INV-000303,26,Wilkerson-Day,12,Larry Dixon,4,Engineering,2024-08-26,698.58,USD,Wire,Case himself control player really population yourself never.
INV-000304,13,Arnold Ltd,64,Kathy Rivas,7,Marketing,2024-06-04,2923.03,USD,ACH,Eye cost success people tend weight machine.
INV-000305,10,Abbott-Munoz,2,Denise Jacobs,1,Legal,2024-01-21,73.72,USD,Check,Spring white measure manager range.
INV-000306,48,"Martin, Rose and Obrien",8,James Brown,6,Sales,2024-02-23,7274.88,USD,Credit Card,Report kitchen cold not somebody determine.
INV-000307,3,"Mcclain, Miller and Henderson",96,Victoria Garcia,5,Engineering,2024-09-23,9213.53,USD,ACH,Ever Mrs collection.
INV-000308,41,Ryan PLC,38,Paul Jones,7,Sales,2024-02-08,3300.0,USD,Check,Not significant manager member of environmental myself.
INV-000309,45,"Arroyo, Miller and Tucker",26,Carol Tucker,7,Legal,2024-06-16,8320.68,USD,Credit Card,My series service kid despite interesting.
INV-000310,10,Abbott-Munoz,99,Angela Lopez,4,Sales,2024-08-18,1065.52,USD,Check,Fear yourself last give stage.
INV-000311,17,James Group,90,Jason Powell,1,Marketing,2024-02-16,8526.3,USD,Wire,Tend bring speech decide scene ready.
INV-000312,10,Abbott-Munoz,23,Mark Perez,4,Legal,2024-05-07,64.64,USD,Check,Plan coach cause deal deal arrive go exactly.
INV-000313,36,Rodriguez-Graham,2,Richard Aguirre,7,Legal,2024-01-07,7483.3,USD,ACH,Collection without fall of weight method too.
INV-000314,9,Garcia-James,75,Erin Edwards,3,Legal,2024-07-24,1989.35,USD,Credit Card,Career seek in arrive.
INV-000315,2,Doyle Ltd,43,Amber Kidd,1,Finance,2024-04-11,9971.64,USD,Credit Card,Term camera tend economic represent.
INV-000316,11,Blair PLC,23,Anna Henderson,2,Marketing,2024-08-09,83.48,USD,Wire,Seven put majority officer environmental.
INV-000317,18,"Flowers, Martin and Kelly",71,Shannon Walker,1,Engineering,2024-01-14,4465.65,USD,Wire,Heart away some shoulder idea seek.
INV-000318,25,"Walter, Edwards and Rios",70,Crystal Robinson,4,Legal,2024-04-12,1380.99,USD,Wire,Lawyer maintain old than suggest behavior.
INV-000319,31,Burton Ltd,35,Lauren Daniels,1,Sales,2024-09-05,5449.73,USD,ACH,Play recently sure somebody huge why station.
INV-000320,2,Doyle Ltd,30,Jordan Henderson,1,Marketing,2024-01-28,8958.69,USD,ACH,Environmental stock front official not magazine gas.
INV-000321,18,"Flowers, Martin and Kelly",50,Anna Henderson,7,Legal,2024-01-29,5341.56,USD,ACH,Animal phone student.
INV-000322,12,Dudley Group,4,Cheyenne Horton,6,Sales,2024-06-11,2373.15,USD,ACH,Buy tax kid.
INV-000323,37,Smith-Bowen,78,Steve Sanchez,1,HR,2024-09-09,52.75,USD,Check,Yeah into yet.
INV-000324,1,"Rodriguez, Figueroa and Sanchez",42,Richard Aguirre,1,Marketing,2024-11-10,3600.0,USD,ACH,Think few themselves theory.
INV-000325,50,"Harris, Collins and Carney",85,Sandra Aguilar,5,Engineering,2024-09-26,1118.1,USD,Wire,Pressure economy head tough.
INV-000326,20,"Reid, Ferguson and Sanchez",63,Daniel Kennedy,3,Marketing,2024-03-21,3232.81,USD,Wire,Appear personal rise sense.
INV-000327,15,Williams and Sons,23,Christopher Rubio,1,Operations,2024-03-30,6658.66,USD,Check,Pretty region ability live car difficult.
INV-000328,50,"Harris, Collins and Carney",79,Steve Sanchez,6,HR,2024-01-17,9652.19,USD,Credit Card,Act receive stage write institution car.
INV-000329,32,Carlson-Cruz,12,Cheyenne Horton,6,Operations,2024-02-09,1415.03,USD,Wire,Director become south billion.
INV-000330,29,"Ross, Robinson and Bright",1,Timothy Duncan,4,Finance,2024-04-17,1400.0,USD,Check,Thing case similar send card year.
INV-000331,11,Blair PLC,62,Michelle Harmon,6,Legal,2024-09-09,8846.67,USD,ACH,Attention none particular clearly.
INV-000332,11,Blair PLC,10,Christina Walters,2,Finance,2024-01-18,4518.36,USD,ACH,Reveal physical character in rather team.
INV-000333,47,Anderson Group,91,Mark Perez,4,Operations,2024-02-17,759.27,USD,ACH,To cause but role.
INV-000334,39,Harrell LLC,90,Larry Dixon,6,Operations,2024-01-21,8898.64,USD,Wire,White fire cause everybody base network.
INV-000335,43,Rodriguez LLC,20,Timothy Duncan,3,Engineering,2024-01-27,2822.42,USD,Check,Return expect wait agree suggest then day parent.
INV-000336,6,"Gardner, Robinson and Lawrence",27,Whitney Peters,6,Sales,2024-12-04,2952.55,USD,Credit Card,Security far approach today west.
INV-000337,31,Burton Ltd,34,Gerald Hensley,6,HR,2024-06-06,8439.25,USD,Check,History drop point audience thousand activity guess.
INV-000338,12,Dudley Group,60,Paul Jones,2,Legal,2024-07-14,3716.5,USD,Wire,Car team nothing half raise several.
INV-000339,37,Smith-Bowen,97,Erin Edwards,2,HR,2024-12-22,1800.0,USD,Credit Card,Admit attack energy always.
INV-000340,25,"Walter, Edwards and Rios",74,Kelly Donovan,4,Sales,2024-08-02,8185.87,USD,Credit Card,We huge expert Republican.
INV-000341,26,Wilkerson-Day,22,Megan Young,7,Marketing,2024-01-13,3800.0,USD,ACH,Interest I policy Mrs check base.
INV-000342,3,"Mcclain, Miller and Henderson",77,Paul Jones,3,Operations,2024-12-15,4239.52,USD,Credit Card,Memory data space movie.
INV-000343,6,"Gardner, Robinson and Lawrence",2,Angel Perry,5,HR,2024-07-22,3887.11,USD,Check,Only shake power poor financial join.
INV-000344,8,"Henderson, Ramirez and Lewis",13,Donald Wright,5,Legal,2024-03-16,4150.28,USD,Credit Card,Around beat its law participant.
INV-000345,19,"Adams, Zuniga and Wong",74,Jason Powell,4,Engineering,2024-06-25,8676.08,USD,ACH,Program price compare actually case.
INV-000346,18,"Flowers, Martin and Kelly",43,David Alvarez,2,Engineering,2024-11-12,93.59,USD,Check,Clearly well mission.
INV-000347,18,"Flowers, Martin and Kelly",63,Angel Perry,6,Engineering,2024-01-11,8971.34,USD,ACH,Cold camera sit environmental though.
INV-000348,9,Garcia-James,78,Mary Marshall,1,Marketing,2024-08-14,3011.8,USD,Check,Friend investment model.
INV-000349,14,"Mcclure, Ward and Lee",8,Diana May,7,Marketing,2024-07-27,9135.19,USD,Credit Card,Republican office baby lawyer growth.
INV-000350,20,"Reid, Ferguson and Sanchez",4,Brittney Phillips,2,Legal,2024-07-25,7098.6,USD,ACH,Teacher cold church significant thus purpose boy.
INV-000351,4,Davis and Sons,60,Garrett Lin,4,Operations,2024-01-21,2502.41,USD,Credit Card,Able teach activity animal hair turn condition.
